:START_ID(User),:END_ID(Tweet),:TYPE
930044864049315840,1598011,Posted
3034424365,930044863931875328,Post
930044863931875328,3034424365,Posted
89527957,930044863696945152,Post
930044863696945152,89527957,Posted
2175232365,930044863655174144,Post
930044863655174144,2175232365,Posted
785620728766947328,930044863453843456,Post
930044863453843456,785620728766947328,Posted
246431024,930044863449530368,Post
930044863449530368,246431024,Posted
2423864257,930044863193714688,Post
930044863193714688,2423864257,Posted
250529087,930044862744821761,Post
930044862744821761,250529087,Posted
11462742,930044862614917120,Post
930044862614917120,11462742,Posted
2403280737,930044862409342978,Post
930044862409342978,2403280737,Posted
60475529,930044861964800005,Post
930044861964800005,60475529,Posted
18725075,930044861675216901,Post
930044861675216901,18725075,Posted
807399219862458368,930044861595623424,Post
930044861595623424,807399219862458368,Posted
824596438340538368,930044861574713344,Post
930044861574713344,824596438340538368,Posted
36287570,930044861557985280,Post
930044861557985280,36287570,Posted
244900398,930044861327212544,Post
930044861327212544,244900398,Posted
4201838297,930044861310435328,Post
930044861310435328,4201838297,Posted
31889506,930044861138526208,Post
930044861138526208,31889506,Posted
123655377,930044860844851202,Post
930044860844851202,123655377,Posted
527276621,930044860790276096,Post
930044860790276096,527276621,Posted
917954517584539648,930044860765212672,Post
930044860765212672,917954517584539648,Posted
864665599615664129,930044860748484611,Post
930044860748484611,864665599615664129,Posted
46043471,930044860656115717,Post
930044860656115717,46043471,Posted
210798041,930044860496834560,Post
930044860496834560,210798041,Posted
589606816,930044860320571394,Post
930044860320571394,589606816,Posted
2836861970,930044859905327104,Post
930044859905327104,2836861970,Posted
201823648,930044859737665536,Post
930044859737665536,201823648,Posted
755572934832328705,930044859494178816,Post
930044859494178816,755572934832328705,Posted
48497926,930044859414704128,Post
930044859414704128,48497926,Posted
20238661,930044859397718016,Post
930044859397718016,20238661,Posted
15580177,930044858982633474,Post
930044858982633474,15580177,Posted
982995216,930044858781147136,Post
930044858781147136,982995216,Posted
33912993,930044858756079616,Post
930044858756079616,33912993,Posted
1649395076,930044858626134016,Post
930044858626134016,1649395076,Posted
12840402,930044858479403014,Post
930044858479403014,12840402,Posted
4859182039,930044857850085376,Post
930044857850085376,4859182039,Posted
288356922,930044857661493253,Post
930044857661493253,288356922,Posted
571545492,930044857506320384,Post
930044857506320384,571545492,Posted
804916603,930044857049108481,Post
930044857049108481,804916603,Posted
2360237318,930044856541564928,Post
930044856541564928,2360237318,Posted
250691621,930044855484592129,Post
930044855484592129,250691621,Posted
47969070,930044855396503552,Post
930044855396503552,47969070,Posted
757314658793426948,930044854846894081,Post
930044854846894081,757314658793426948,Posted
22946956,930044854842769408,Post
930044854842769408,22946956,Posted
26527366,930044853966209024,Post
930044853966209024,26527366,Posted
770149772137156608,930044853454454785,Post
930044853454454785,770149772137156608,Posted
2974942626,930044853332869123,Post
930044853332869123,2974942626,Posted
769963191497527297,930044852963827712,Post
930044852963827712,769963191497527297,Posted
150131856,930044852837916672,Post
930044852837916672,150131856,Posted
4604479648,930044852473139200,Post
930044852473139200,4604479648,Posted
2286496482,930044851009310721,Post
930044851009310721,2286496482,Posted
19676294,930044850912755718,Post
930044850912755718,19676294,Posted
795446189902745601,930044850870870016,Post
930044850870870016,795446189902745601,Posted
2642513337,930044850845741057,Post
930044850845741057,2642513337,Posted
782780281468121089,930044850048815105,Post
930044850048815105,782780281468121089,Posted
1925743736,930044849897852928,Post
930044849897852928,1925743736,Posted
3273848036,930044849214164992,Post
930044849214164992,3273848036,Posted
445208882,930044848673116162,Post
930044848673116162,445208882,Posted
803168312872017920,930044847725142016,Post
930044847725142016,803168312872017920,Posted
319395075,930044847716814848,Post
930044847716814848,319395075,Posted
48139252,930044847590952960,Post
930044847590952960,48139252,Posted
77348085,930044847171317760,Post
930044847171317760,77348085,Posted
18512153,930044846961778689,Post
930044846961778689,18512153,Posted
1378956576,930044846856982528,Post
930044846856982528,1378956576,Posted
4157014613,930044846638845954,Post
930044846638845954,4157014613,Posted
3320821400,930044846630256641,Post
930044846630256641,3320821400,Posted
2897840444,930044846181556224,Post
930044846181556224,2897840444,Posted
824277729784819712,930044845762150401,Post
930044845762150401,824277729784819712,Posted
632083095,930044845749624832,Post
930044845749624832,632083095,Posted
922511637411651584,930044845229592577,Post
930044845229592577,922511637411651584,Posted
186579907,930044845099495424,Post
930044845099495424,186579907,Posted
55826938,930044844688527360,Post
930044844688527360,55826938,Posted
2330988748,930044844378030080,Post
930044844378030080,2330988748,Posted
711169112475607040,930044843971182593,Post
930044843971182593,711169112475607040,Posted
223118993,930044843518291969,Post
930044843518291969,223118993,Posted
834193045000114176,930044843396620288,Post
930044843396620288,834193045000114176,Posted
1164199105,930044842784247808,Post
930044842784247808,1164199105,Posted
21551156,930044842553626624,Post
930044842553626624,21551156,Posted
130181355,930044842410995712,Post
930044842410995712,130181355,Posted
873737763941699584,930044842075357184,Post
930044842075357184,873737763941699584,Posted
635195109,930044842008334337,Post
930044842008334337,635195109,Posted
589860152,930044841743982592,Post
930044841743982592,589860152,Posted
4047583572,930044841739870208,Post
930044841739870208,4047583572,Posted
349982829,930044841580482561,Post
930044841580482561,349982829,Posted
122921174,930044841580466182,Post
930044841580466182,122921174,Posted
3351066125,930044840993320960,Post
930044840993320960,3351066125,Posted
1101222204,930044840976572416,Post
930044840976572416,1101222204,Posted
3734220255,930044840607223809,Post
930044840607223809,3734220255,Posted
8252122,930044840393560066,Post
930044840393560066,8252122,Posted
778112372586274816,930044839940329472,Post
930044839940329472,778112372586274816,Posted
891566072,930044839542120449,Post
930044839542120449,891566072,Posted
477165356,930044839357485058,Post
930044839357485058,477165356,Posted
2930145274,930044839256907776,Post
930044839256907776,2930145274,Posted
2723757940,930044839151927298,Post
930044839151927298,2723757940,Posted
858913591910481921,930044839030276096,Post
930044839030276096,858913591910481921,Posted
2303059537,930044838979891201,Post
930044838979891201,2303059537,Posted
865237197041094658,930044838912970753,Post
930044838912970753,865237197041094658,Posted
415407635,930044838069780480,Post
930044838069780480,415407635,Posted
945124543,930044837776187393,Post
930044837776187393,945124543,Posted
750352721211854852,930044837348368385,Post
930044837348368385,750352721211854852,Posted
3285651764,930044836761047040,Post
930044836761047040,3285651764,Posted
58580447,930044835603648512,Post
930044835603648512,58580447,Posted
2754536953,930044835519660037,Post
930044835519660037,2754536953,Posted
4890383820,930044835502833665,Post
930044835502833665,4890383820,Posted
1378762939,930044835465191425,Post
930044835465191425,1378762939,Posted
859727149,930044835310030849,Post
930044835310030849,859727149,Posted
769709094999437317,930044833833533441,Post
930044833833533441,769709094999437317,Posted
743086073602007040,930044833724620802,Post
930044833724620802,743086073602007040,Posted
210474241,930044833594511360,Post
930044833594511360,210474241,Posted
3019627560,930044833556783105,Post
930044833556783105,3019627560,Posted
24790428,930044833317703680,Post
930044833317703680,24790428,Posted
19971829,930044833128837121,Post
930044833128837121,19971829,Posted
26972549,930044832529113088,Post
930044832529113088,26972549,Posted
605186260,930044832491347973,Post
930044832491347973,605186260,Posted
25955624,930044832222937088,Post
930044832222937088,25955624,Posted
2937102350,930044832080433152,Post
930044832080433152,2937102350,Posted
32448065,930044832013316096,Post
930044832013316096,32448065,Posted
3142333797,930044830805381123,Post
930044830805381123,3142333797,Posted
872523983958179841,930044830771761157,Post
930044830771761157,872523983958179841,Posted
738331649805549568,930044829505085440,Post
930044829505085440,738331649805549568,Posted
16577560,930044828594950144,Post
930044828594950144,16577560,Posted
67511538,930044828150304769,Post
930044828150304769,67511538,Posted
2951883651,930044828129419266,Post
930044828129419266,2951883651,Posted
78100510,930044828011950081,Post
930044828011950081,78100510,Posted
828227752331448320,930044827965755392,Post
930044827965755392,828227752331448320,Posted
777463950,930044827906949122,Post
930044827906949122,777463950,Posted
4579167073,930044827814817792,Post
930044827814817792,4579167073,Posted
1724463607,930044826862653440,Post
930044826862653440,1724463607,Posted
3021369148,930044825675722752,Post
930044825675722752,3021369148,Posted
848191875311738881,930044825608450049,Post
930044825608450049,848191875311738881,Posted
876525631,930044825499570177,Post
930044825499570177,876525631,Posted
2893745936,930044825201729537,Post
930044825201729537,2893745936,Posted
825158953,930044824610250752,Post
930044824610250752,825158953,Posted
757229723512672256,930044823607922688,Post
930044823607922688,757229723512672256,Posted
125348844,930044822714400768,Post
930044822714400768,125348844,Posted
1422183176,930044821959520256,Post
930044821959520256,1422183176,Posted
1649395076,930044821670162432,Post
930044821670162432,1649395076,Posted
210474241,930044821502349312,Post
930044821502349312,210474241,Posted
62991512,930044821275906048,Post
930044821275906048,62991512,Posted
3844766307,930044820982304769,Post
930044820982304769,3844766307,Posted
75020778,930044820646588416,Post
930044820646588416,75020778,Posted
824277729784819712,930044820374130688,Post
930044820374130688,824277729784819712,Posted
2317670106,930044819971420160,Post
930044819971420160,2317670106,Posted
4847424813,930044819883413504,Post
930044819883413504,4847424813,Posted
572463801,930044819874942976,Post
930044819874942976,572463801,Posted
411131640,930044819761754112,Post
930044819761754112,411131640,Posted
911160985385422848,930044819661053952,Post
930044819661053952,911160985385422848,Posted
1395026497,930044819472252928,Post
930044819472252928,1395026497,Posted
48409823,930044818457231362,Post
930044818457231362,48409823,Posted
789226970609516545,930044818146947072,Post
930044818146947072,789226970609516545,Posted
508698289,930044817345826816,Post
930044817345826816,508698289,Posted
4846978382,930044817341640704,Post
930044817341640704,4846978382,Posted
546305700,930044817165504512,Post
930044817165504512,546305700,Posted
1710397404,930044817010290688,Post
930044817010290688,1710397404,Posted
33208231,930044816901263360,Post
930044816901263360,33208231,Posted
2894928748,930044816494391296,Post
930044816494391296,2894928748,Posted
788098,930044816007815168,Post
930044816007815168,788098,Posted
281531315,930044815760379905,Post
930044815760379905,281531315,Posted
83967276,930044815374471169,Post
930044815374471169,83967276,Posted
385251185,930044815059902464,Post
930044815059902464,385251185,Posted
1230507932,930044814976081920,Post
930044814976081920,1230507932,Posted
799252968000262146,930044814564790274,Post
930044814564790274,799252968000262146,Posted
19088288,930044814434766848,Post
930044814434766848,19088288,Posted
114872258,930044814380421120,Post
930044814380421120,114872258,Posted
861548319654465536,930044813591896065,Post
930044813591896065,861548319654465536,Posted
769709094999437317,930044813554065408,Post
930044813554065408,769709094999437317,Posted
118021831,930044813113790464,Post
930044813113790464,118021831,Posted
107542303,930044812908224513,Post
930044812908224513,107542303,Posted
2883183715,930044812899823616,Post
930044812899823616,2883183715,Posted
26259102,930044812727934981,Post
930044812727934981,26259102,Posted
1867453207,930044812534919168,Post
930044812534919168,1867453207,Posted
399999985,930044812375482368,Post
930044812375482368,399999985,Posted
740014178564509696,930044811901587456,Post
930044811901587456,740014178564509696,Posted
17851022,930044811301834753,Post
930044811301834753,17851022,Posted
60644312,930044810706141184,Post
930044810706141184,60644312,Posted
84653850,930044810093834242,Post
930044810093834242,84653850,Posted
104257725,930044809636696065,Post
930044809636696065,104257725,Posted
2738512605,930044809242447872,Post
930044809242447872,2738512605,Posted
865237197041094658,930044807938011136,Post
930044807938011136,865237197041094658,Posted
401018703,930044807749054464,Post
930044807749054464,401018703,Posted
242928936,930044807522734080,Post
930044807522734080,242928936,Posted
868668084059590656,930044806910406656,Post
930044806910406656,868668084059590656,Posted
306208516,930044806646190080,Post
930044806646190080,306208516,Posted
180107498,930044806142799873,Post
930044806142799873,180107498,Posted
172062059,930044805987565568,Post
930044805987565568,172062059,Posted
755072115682848769,930044805714989056,Post
930044805714989056,755072115682848769,Posted
326177012,930044805471719424,Post
930044805471719424,326177012,Posted
548936406,930044805371047936,Post
930044805371047936,548936406,Posted
98942256,930044804465078272,Post
930044804465078272,98942256,Posted
108950791,930044804246974464,Post
930044804246974464,108950791,Posted
51111269,930044804184072193,Post
930044804184072193,51111269,Posted
785294816192049153,930044803567325184,Post
930044803567325184,785294816192049153,Posted
4403787977,930044803513028608,Post
930044803513028608,4403787977,Posted
178325951,930044802854465536,Post
930044802854465536,178325951,Posted
2372834940,930044802103742464,Post
930044802103742464,2372834940,Posted
3071682172,930044801986252801,Post
930044801986252801,3071682172,Posted
363700607,930044801457717250,Post
930044801457717250,363700607,Posted
2562240601,930044801327747072,Post
930044801327747072,2562240601,Posted
27677391,930044800828571648,Post
930044800828571648,27677391,Posted
323008016,930044800795017216,Post
930044800795017216,323008016,Posted
1429960374,930044799868010496,Post
930044799868010496,1429960374,Posted
1383647425,930044799570382851,Post
930044799570382851,1383647425,Posted
37874853,930044799448526848,Post
930044799448526848,37874853,Posted
81831185,930044799427768321,Post
930044799427768321,81831185,Posted
3277620739,930044799268163585,Post
930044799268163585,3277620739,Posted
842520032622116864,930044799234859008,Post
930044799234859008,842520032622116864,Posted
909814685846966279,930044798634995712,Post
930044798634995712,909814685846966279,Posted
808088509,930044798463102976,Post
930044798463102976,808088509,Posted
812380487821967360,930044798374903812,Post
930044798374903812,812380487821967360,Posted
251095886,930044798374838272,Post
930044798374838272,251095886,Posted
3381344507,930044798278529024,Post
930044798278529024,3381344507,Posted
49586855,930044798278492160,Post
930044798278492160,49586855,Posted
897709145398366208,930044797922013185,Post
930044797922013185,897709145398366208,Posted
751155444782161921,930044797854904320,Post
930044797854904320,751155444782161921,Posted
755051941084827649,930044797829767168,Post
930044797829767168,755051941084827649,Posted
894437281,930044797116649472,Post
930044797116649472,894437281,Posted
3061240205,930044796969930752,Post
930044796969930752,3061240205,Posted
48139252,930044796579778560,Post
930044796579778560,48139252,Posted
242653054,930044796386922496,Post
930044796386922496,242653054,Posted
3350091904,930044796135231488,Post
930044796135231488,3350091904,Posted
769709094999437317,930044796026068992,Post
930044796026068992,769709094999437317,Posted
468851612,930044795627720704,Post
930044795627720704,468851612,Posted
110144278,930044795208179713,Post
930044795208179713,110144278,Posted
3122541676,930044794918834177,Post
930044794918834177,3122541676,Posted
792680353198583808,930044794713313280,Post
930044794713313280,792680353198583808,Posted
328648168,930044794520383489,Post
930044794520383489,328648168,Posted
851540730,930044794499489792,Post
930044794499489792,851540730,Posted
2389331435,930044794000297985,Post
930044794000297985,2389331435,Posted
802602985930928128,930044793996173313,Post
930044793996173313,802602985930928128,Posted
577354284,930044793765240833,Post
930044793765240833,577354284,Posted
166539286,930044793631248385,Post
930044793631248385,166539286,Posted
491015813,930044793043980289,Post
930044793043980289,491015813,Posted
868668084059590656,930044792423288832,Post
930044792423288832,868668084059590656,Posted
824699988953460738,930044792410689536,Post
930044792410689536,824699988953460738,Posted
927118769708830720,930044792402214913,Post
930044792402214913,927118769708830720,Posted
16291449,930044792054124545,Post
930044792054124545,16291449,Posted
576809493,930044791991209984,Post
930044791991209984,576809493,Posted
309823441,930044791357886464,Post
930044791357886464,309823441,Posted
845948975203127296,930044790955053056,Post
930044790955053056,845948975203127296,Posted
26900055,930044790846185472,Post
930044790846185472,26900055,Posted
14171399,930044790686781441,Post
930044790686781441,14171399,Posted
18285465,930044790661664769,Post
930044790661664769,18285465,Posted
63104833,930044790632304641,Post
930044790632304641,63104833,Posted
885285785125228544,930044790443474944,Post
930044790443474944,885285785125228544,Posted
1719695058,930044789801746433,Post
930044789801746433,1719695058,Posted
797346072,930044789570945024,Post
930044789570945024,797346072,Posted
816387768960040960,930044789508239360,Post
930044789508239360,816387768960040960,Posted
2833393630,930044789369683968,Post
930044789369683968,2833393630,Posted
93998738,930044788694568960,Post
930044788694568960,93998738,Posted
2733850799,930044788363100160,Post
930044788363100160,2733850799,Posted
96229437,930044788115681280,Post
930044788115681280,96229437,Posted
1636747982,930044788006641664,Post
930044788006641664,1636747982,Posted
126319621,930044787864072192,Post
930044787864072192,126319621,Posted
862338365533900800,930044787754979329,Post
930044787754979329,862338365533900800,Posted
1623513960,930044787448864769,Post
930044787448864769,1623513960,Posted
210474241,930044787192926210,Post
930044787192926210,210474241,Posted
1547633600,930044786236706821,Post
930044786236706821,1547633600,Posted
768127553110470656,930044786211422208,Post
930044786211422208,768127553110470656,Posted
522153713,930044785527787520,Post
930044785527787520,522153713,Posted
791078192635191297,930044784810401792,Post
930044784810401792,791078192635191297,Posted
883870765262811136,930044784080818176,Post
930044784080818176,883870765262811136,Posted
264625383,930044783338307584,Post
930044783338307584,264625383,Posted
552134830,930044783288078336,Post
930044783288078336,552134830,Posted
619647407,930044783191568384,Post
930044783191568384,619647407,Posted
3228423782,930044782319099904,Post
930044782319099904,3228423782,Posted
3240219340,930044782168231937,Post
930044782168231937,3240219340,Posted
847598265730187264,930044781396406274,Post
930044781396406274,847598265730187264,Posted
723321798306091009,930044781392150528,Post
930044781392150528,723321798306091009,Posted
2539508468,930044781262196737,Post
930044781262196737,2539508468,Posted
258929374,930044781165674496,Post
930044781165674496,258929374,Posted
2808754450,930044780515602432,Post
930044780515602432,2808754450,Posted
60581875,930044780431757312,Post
930044780431757312,60581875,Posted
311744987,930044780217806848,Post
930044780217806848,311744987,Posted
1580561420,930044780192653312,Post
930044780192653312,1580561420,Posted
17026643,930044778846310400,Post
930044778846310400,17026643,Posted
23151004,930044778678329344,Post
930044778678329344,23151004,Posted
290441015,930044778665820161,Post
930044778665820161,290441015,Posted
1410538838,930044778410102784,Post
930044778410102784,1410538838,Posted
793687564695711744,930044777793429504,Post
930044777793429504,793687564695711744,Posted
927189771121758208,930044777718001669,Post
930044777718001669,927189771121758208,Posted
20386888,930044777449496576,Post
930044777449496576,20386888,Posted
785289085413752832,930044777361494017,Post
930044777361494017,785289085413752832,Posted
889861136912461824,930044777030193157,Post
930044777030193157,889861136912461824,Posted
4252685236,930044777009221632,Post
930044777009221632,4252685236,Posted
1362564518,930044776761655296,Post
930044776761655296,1362564518,Posted
3197533890,930044776447127552,Post
930044776447127552,3197533890,Posted
704721650588192768,930044776325439489,Post
930044776325439489,704721650588192768,Posted
2973994294,930044775604072449,Post
930044775604072449,2973994294,Posted
868627525362176000,930044774102560768,Post
930044774102560768,868627525362176000,Posted
1603288999,930044773708087296,Post
930044773708087296,1603288999,Posted
197189763,930044773188231169,Post
930044773188231169,197189763,Posted
3320821400,930044772886052864,Post
930044772886052864,3320821400,Posted
785213216854937600,930044772521316352,Post
930044772521316352,785213216854937600,Posted
856284745453289472,930044772286267392,Post
930044772286267392,856284745453289472,Posted
90495617,930044772101885952,Post
930044772101885952,90495617,Posted
377381586,930044771317542912,Post
930044771317542912,377381586,Posted
1598011,930044771174961152,Post
930044771174961152,1598011,Posted
734845829010358274,930044771065876480,Post
930044771065876480,734845829010358274,Posted
48409823,930044769593692161,Post
930044769593692161,48409823,Posted
2410772786,930044769518215169,Post
930044769518215169,2410772786,Posted
895252705,930044769509756928,Post
930044769509756928,895252705,Posted
2520383677,930044768918360064,Post
930044768918360064,2520383677,Posted
231156134,930044768561827840,Post
930044768561827840,231156134,Posted
439474548,930044768540942337,Post
930044768540942337,439474548,Posted
1686876888,930044768524042240,Post
930044768524042240,1686876888,Posted
819644227,930044768268242944,Post
930044768268242944,819644227,Posted
894422498086854656,930044768213782528,Post
930044768213782528,894422498086854656,Posted
27758063,930044767999791104,Post
930044767999791104,27758063,Posted
3096240021,930044767978885120,Post
930044767978885120,3096240021,Posted
4839064522,930044767890759680,Post
930044767890759680,4839064522,Posted
69630479,930044767811096576,Post
930044767811096576,69630479,Posted
266664975,930044767702061056,Post
930044767702061056,266664975,Posted
7040852,930044767534243841,Post
930044767534243841,7040852,Posted
272559329,930044766460489728,Post
930044766460489728,272559329,Posted
63717541,930044766431084544,Post
930044766431084544,63717541,Posted
2941375174,930044766426947585,Post
930044766426947585,2941375174,Posted
399470134,930044766095417344,Post
930044766095417344,399470134,Posted
531904885,930044765826985984,Post
930044765826985984,531904885,Posted
2247799814,930044765529411585,Post
930044765529411585,2247799814,Posted
558739911,930044764275265538,Post
930044764275265538,558739911,Posted
924329295790604288,930044763834855424,Post
930044763834855424,924329295790604288,Posted
1608445110,930044763230883842,Post
930044763230883842,1608445110,Posted
885737311,930044761964244992,Post
930044761964244992,885737311,Posted
856954702616969216,930044761959833600,Post
930044761959833600,856954702616969216,Posted
43277458,930044761217564673,Post
930044761217564673,43277458,Posted
31788019,930044759892041729,Post
930044759892041729,31788019,Posted
29729764,930044759825149952,Post
930044759825149952,29729764,Posted
2169629337,930044759820906496,Post
930044759820906496,2169629337,Posted
291422733,930044759367962625,Post
930044759367962625,291422733,Posted
242652802,930044759132995585,Post
930044759132995585,242652802,Posted
37678320,930044758462025729,Post
930044758462025729,37678320,Posted
50456204,930044757866315776,Post
930044757866315776,50456204,Posted
428810410,930044757786574851,Post
930044757786574851,428810410,Posted
155869849,930044757258260481,Post
930044757258260481,155869849,Posted
22839624,930044756968837121,Post
930044756968837121,22839624,Posted
4835828739,930044756893274112,Post
930044756893274112,4835828739,Posted
4481612663,930044756863971329,Post
930044756863971329,4481612663,Posted
1158773282,930044756775849984,Post
930044756775849984,1158773282,Posted
835373689,930044756184502272,Post
930044756184502272,835373689,Posted
1150927962,930044755555184640,Post
930044755555184640,1150927962,Posted
39253803,930044755509211136,Post
930044755509211136,39253803,Posted
69992124,930044754779402240,Post
930044754779402240,69992124,Posted
3106186180,930044754716495872,Post
930044754716495872,3106186180,Posted
1065986473,930044754540326913,Post
930044754540326913,1065986473,Posted
3408574775,930044753789489152,Post
930044753789489152,3408574775,Posted
2793367408,930044753697300480,Post
930044753697300480,2793367408,Posted
2796475822,930044753433038848,Post
930044753433038848,2796475822,Posted
820784009613549568,930044752749240320,Post
930044752749240320,820784009613549568,Posted
555864473,930044752732590080,Post
930044752732590080,555864473,Posted
271891907,930044752371830785,Post
930044752371830785,271891907,Posted
2261000927,930044752271200256,Post
930044752271200256,2261000927,Posted
23737735,930044752157962240,Post
930044752157962240,23737735,Posted
3171514983,930044751814057984,Post
930044751814057984,3171514983,Posted
22181462,930044751721660416,Post
930044751721660416,22181462,Posted
1346399479,930044751671451649,Post
930044751671451649,1346399479,Posted
527523566,930044751382040576,Post
930044751382040576,527523566,Posted
14490077,930044751080034304,Post
930044751080034304,14490077,Posted
853008369623453696,930044750819930112,Post
930044750819930112,853008369623453696,Posted
774636525736763392,930044750429749248,Post
930044750429749248,774636525736763392,Posted
194097857,930044749997887488,Post
930044749997887488,194097857,Posted
769641136965156864,930044749800706049,Post
930044749800706049,769641136965156864,Posted
784574638366068737,930044749792333825,Post
930044749792333825,784574638366068737,Posted
770068612308692994,930044749570039808,Post
930044749570039808,770068612308692994,Posted
371781632,930044749268045824,Post
930044749268045824,371781632,Posted
797923780957978625,930044749163257856,Post
930044749163257856,797923780957978625,Posted
850049488664363008,930044748873764864,Post
930044748873764864,850049488664363008,Posted
45620701,930044748747935744,Post
930044748747935744,45620701,Posted
726236936038440960,930044748672401408,Post
930044748672401408,726236936038440960,Posted
9446832,930044748307378177,Post
930044748307378177,9446832,Posted
94562627,930044748064108550,Post
930044748064108550,94562627,Posted
489199716,930044747355512833,Post
930044747355512833,489199716,Posted
2229164370,930044747187712000,Post
930044747187712000,2229164370,Posted
813129219983155200,930044745736441856,Post
930044745736441856,813129219983155200,Posted
4319043259,930044744863907841,Post
930044744863907841,4319043259,Posted
3021804719,930044744398397440,Post
930044744398397440,3021804719,Posted
462181258,930044744285278209,Post
930044744285278209,462181258,Posted
19088288,930044744188567552,Post
930044744188567552,19088288,Posted
593215949,930044743869808640,Post
930044743869808640,593215949,Posted
22070353,930044743341535232,Post
930044743341535232,22070353,Posted
385689121,930044743110627329,Post
930044743110627329,385689121,Posted
824277729784819712,930044743085711361,Post
930044743085711361,824277729784819712,Posted
318227191,930044742942916608,Post
930044742942916608,318227191,Posted
185012239,930044742905217024,Post
930044742905217024,185012239,Posted
922511637411651584,930044742070611969,Post
930044742070611969,922511637411651584,Posted
23673033,930044741550403584,Post
930044741550403584,23673033,Posted
301156313,930044740975853569,Post
930044740975853569,301156313,Posted
32827707,930044740929761281,Post
930044740929761281,32827707,Posted
274178480,930044740489187329,Post
930044740489187329,274178480,Posted
624244159,930044740288106498,Post
930044740288106498,624244159,Posted
538707249,930044739424063490,Post
930044739424063490,538707249,Posted
760381128,930044739268771840,Post
930044739268771840,760381128,Posted
848518471,930044739260485633,Post
930044739260485633,848518471,Posted
1267885466,930044739155578880,Post
930044739155578880,1267885466,Posted
805803064011747330,930044739000381440,Post
930044739000381440,805803064011747330,Posted
755964849339764736,930044738199326721,Post
930044738199326721,755964849339764736,Posted
114872258,930044737901473793,Post
930044737901473793,114872258,Posted
4799243900,930044737838559233,Post
930044737838559233,4799243900,Posted
3331257041,930044737607880704,Post
930044737607880704,3331257041,Posted
627053327,930044737033330688,Post
930044737033330688,627053327,Posted
1728632773,930044736823377920,Post
930044736823377920,1728632773,Posted
151899351,930044736299188224,Post
930044736299188224,151899351,Posted
901186265730629632,930044736248807429,Post
930044736248807429,901186265730629632,Posted
74529892,930044735913304065,Post
930044735913304065,74529892,Posted
1084204250,930044735879827456,Post
930044735879827456,1084204250,Posted
713180918178058240,930044735821090816,Post
930044735821090816,713180918178058240,Posted
96411868,930044735359717377,Post
930044735359717377,96411868,Posted
3281097205,930044735342956546,Post
930044735342956546,3281097205,Posted
539799250,930044735321976832,Post
930044735321976832,539799250,Posted
804917159843557376,930044733979754496,Post
930044733979754496,804917159843557376,Posted
1096105645,930044733795155969,Post
930044733795155969,1096105645,Posted
243840314,930044733682081792,Post
930044733682081792,243840314,Posted
53982404,930044733660938240,Post
930044733660938240,53982404,Posted
762273708023046144,930044733187117056,Post
930044733187117056,762273708023046144,Posted
241271040,930044732763443200,Post
930044732763443200,241271040,Posted
2796475822,930044732721463297,Post
930044732721463297,2796475822,Posted
2511314292,930044732524453888,Post
930044732524453888,2511314292,Posted
24204144,930044731807162368,Post
930044731807162368,24204144,Posted
386325859,930044731450707968,Post
930044731450707968,386325859,Posted
914646222,930044729470996480,Post
930044729470996480,914646222,Posted
367480273,930044728795717637,Post
930044728795717637,367480273,Posted
21954248,930044728774623235,Post
930044728774623235,21954248,Posted
2881617562,930044728443318272,Post
930044728443318272,2881617562,Posted
220049454,930044727914876929,Post
930044727914876929,220049454,Posted
111480411,930044727730343938,Post
930044727730343938,111480411,Posted
622030431,930044727445131264,Post
930044727445131264,622030431,Posted
2613516153,930044726857912320,Post
930044726857912320,2613516153,Posted
3092762921,930044726660730882,Post
930044726660730882,3092762921,Posted
924329295790604288,930044726362955777,Post
930044726362955777,924329295790604288,Posted
813831717509332992,930044726081925120,Post
930044726081925120,813831717509332992,Posted
1483744693,930044724093882368,Post
930044724093882368,1483744693,Posted
37940975,930044723162644480,Post
930044723162644480,37940975,Posted
308693426,930044723066294272,Post
930044723066294272,308693426,Posted
1023381835,930044722814619649,Post
930044722814619649,1023381835,Posted
48497926,930044722558717955,Post
930044722558717955,48497926,Posted
930019127439384577,930044722462298112,Post
930044722462298112,930019127439384577,Posted
264292425,930044722143514624,Post
930044722143514624,264292425,Posted
830069222008983553,930044721732444160,Post
930044721732444160,830069222008983553,Posted
2907939571,930044721363218433,Post
930044721363218433,2907939571,Posted
738331649805549568,930044720730005504,Post
930044720730005504,738331649805549568,Posted
203298657,930044719958073344,Post
930044719958073344,203298657,Posted
22879582,930044718787985408,Post
930044718787985408,22879582,Posted
2917490567,930044718712487936,Post
930044718712487936,2917490567,Posted
2792483029,930044718364291072,Post
930044718364291072,2792483029,Posted
264470728,930044717395533824,Post
930044717395533824,264470728,Posted
635842144,930044716871180288,Post
930044716871180288,635842144,Posted
256451488,930044716246237184,Post
930044716246237184,256451488,Posted
780917016907636736,930044716128882688,Post
930044716128882688,780917016907636736,Posted
1118032878,930044715365535745,Post
930044715365535745,1118032878,Posted
739362376919584769,930044715247976449,Post
930044715247976449,739362376919584769,Posted
41035222,930044715180883969,Post
930044715180883969,41035222,Posted
43119158,930044714916696064,Post
930044714916696064,43119158,Posted
766394077885698048,930044714799296512,Post
930044714799296512,766394077885698048,Posted
778424473426857984,930044714602106881,Post
930044714602106881,778424473426857984,Posted
